ID_MES,DEPARTAMENTO,SITIO_TURISTICO,NUMERO_VISITANTES
7,CUSCO,SERVICIOS DE TREN INCA RAIL,43772.71428571428
7,CUSCO,SERVICIOS DE TRENES DE PERU RAIL,44870.6
7,CUSCO,SITIO ARQUEOLÓGICO DE PUKAPUKARA,16309.57142857143
7,CUSCO,SITIO ARQUEOLÓGICO DE QENQO,21497.428571428572
7,CUSCO,SITIO ARQUEOLÓGICO DE TAMBOMACHAY,18408.428571428572
7,HUANCAVELICA,"MUSEO ARQUEOLÓGICO ""SAMUEL HUMBERTO ESPINOZA LOZANO""",1.1428571428571428
7,HUANCAVELICA,"MUSEO REGIONAL ""DANIEL HERNÁNDEZ MORILLO""",0.42857142857142855
7,HUÃNUCO,COMPLEJO ARQUEOLÓGICO HUÁNUCO PAMPA,15.0
7,HUÃNUCO,COMPLEJO ARQUEOLÓGICO KOTOSH,20.285714285714285
7,HUÃNUCO,PARQUE NACIONAL DE TINGO MARÍA (CUEVA DE LAS LECHUZAS),72.71428571428571
7,ICA,MIRADOR DE LAS LÍNEAS DE NASCA,3373.285714285714
7,ICA,"MUSEO DE SITIO PARACAS ""JULIO C. TELLO""",320.2857142857143
7,ICA,MUSEO REGIONAL ADOLFO BERMÚDEZ JENKINS,417.7142857142857
7,ICA,RESERVA NACIONAL DE PARACAS,6103.857142857143
7,ICA,RESERVA NACIONAL SAN FERNANDO,25.714285714285715
7,ICA,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) ISLAS BALLESTAS",11857.857142857143
7,ICA,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) SAN JUAN",2.857142857142857
7,JUNÃN,MUSEO DE SITIO Y SANTUARIO DE WARIWILCA,5.142857142857143
7,JUNÃN,MUSEO REGIONAL DE ARQUEOLOGÍA DE JUNÍN,0.5714285714285714
7,JUNÃN,SANTUARIO HISTÓRICO DE CHACAMARCA,0.0
7,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA ARCO IRIS,145.71428571428572
7,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA DEL SOL Y DE LA LUNA,1151.7142857142858
7,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA EL BRUJO,302.7142857142857
7,LA LIBERTAD,MUSEO DE SITIO CHAN CHAN,650.1428571428571
7,LA LIBERTAD,"PALACIO NIKÁN ""CASA DEL CENTRO""",817.0
7,LAMBAYEQUE,MUSEO DE SITIO DE TÚCUME,235.42857142857142
7,LAMBAYEQUE,MUSEO DE SITIO HUACA CHOTUNA-CHORNACAP,11.428571428571429
7,LAMBAYEQUE,MUSEO DE SITIO HUACA RAJADA SIPÁN,154.28571428571428
7,LAMBAYEQUE,MUSEO DE TUMBAS REALES DEL SEÑOR DE SIPÁN,737.7142857142857
7,LAMBAYEQUE,MUSEO NACIONAL DE ARQUEOLOGÍA Y ETNOGRAFÍA HEINRICH BRÜNING,175.14285714285714
7,LAMBAYEQUE,MUSEO NACIONAL DE SICÁN,97.85714285714286
7,LAMBAYEQUE,REFUGIO DE VIDA SILVESTRE DE LAQUIPAMPA,0.3333333333333333
7,LAMBAYEQUE,SANTUARIO HISTÓRICO BOSQUE DE PÓMAC,39.285714285714285
7,LIMA,CASA MUSEO JOSÉ CARLOS MARIÁTEGUI,20.571428571428573
7,LIMA,CENTRO TURÍSTICO CASTILLO DE CHANCAY,0.0
7,LIMA,CIRCUITO MÁGICO DEL AGUA DEL PARQUE DE LA RESERVA,9966.42857142857
7,LIMA,CIUDAD SAGRADA DE CARAL,316.14285714285717
7,LIMA,COMPLEJO ARQUEOLÓGICO MATEO SALADO,54.42857142857143
7,LIMA,"LUGAR DE LA MEMORIA, LA TOLERANCIA Y LA INCLUSIÓN SOCIAL",606.7142857142857
7,LIMA,MUSEO DE ARTE ITALIANO,156.71428571428572
7,LIMA,MUSEO DE LA NACIÓN,385.5
7,LIMA,MUSEO DE LOS COMBATIENTES DEL MORRO DE ARICA,0.6666666666666666
7,LIMA,"MUSEO DE SITIO ""EL MIRADOR DEL CERRO SAN CRISTÓBAL""",2.2857142857142856
7,LIMA,MUSEO DE SITIO ANDRÉS AVELINO CÁCERES,0.0
7,LIMA,MUSEO DE SITIO ARTURO JIMÉMEZ BORJA - PURUCHUCO,3.4285714285714284
7,LIMA,MUSEO DE SITIO HUACA PUCLLANA,8104.714285714285
7,LIMA,MUSEO DE SITIO HUALLAMARCA,461.85714285714283
7,LIMA,MUSEO DE SITIO PACHACAMAC,1933.0
7,LIMA,MUSEO DEL EJÉRCITO CONTEMPORÁNEO CHAVÍN DE HUÁNTAR,0.0
7,LIMA,MUSEO NACIONAL DE ARQUEOLOGÍA,792.7142857142857
7,LIMA,MUSEO NACIONAL DE LA CULTURA PERUANA,44.42857142857143
7,LIMA,MUSEO NAVAL CASA GRAU,25.8
7,LIMA,REFUGIO DE VIDA SILVESTRE PANTANOS DE VILLA,67.57142857142857
7,LIMA,RESERVA NACIONAL DE LACHAY,48.142857142857146
7,LIMA,RESERVA PAISAJÍSTICA NOR YAUYOS - COCHAS,391.57142857142856
7,LIMA,ZONA ARQUEOLÓGICA DE HUAYCÁN DE CIENEGUILLA,16.428571428571427
7,LORETO,COMPLEJO TURÍSTICO DE QUISTOCOCHA,86.57142857142857
7,LORETO,MUSEO AMÉRICA,0.0
7,LORETO,RESERVA ALLPAHUAYO-MISHANA,26.428571428571427
7,LORETO,RESERVA NACIONAL DE PACAYA SAMIRIA,883.5714285714286
7,LORETO,ZONA RESERVADA SIERRA DIVISOR,16.0
7,MADRE DE DIOS,PARQUE NACIONAL DEL MANU,321.42857142857144
7,MADRE DE DIOS,RESERVA NACIONAL DE TAMBOPATA,4531.0
7,MOQUEGUA,MUSEO CONTISUYO,34.57142857142857
7,MOQUEGUA,"RESERVA NACIONAL DE ISLAS, ISLOTES Y PUNTAS GUANERAS-PUNTA COLES",2.2857142857142856
7,PASCO,PARQUE NACIONAL YANACHAGA CHEMILLÉN,20.285714285714285
7,PASCO,SANTUARIO NACIONAL DE HUAYLLAY,36.42857142857143
7,PIURA,CASA MUSEO GRAN ALMIRANTE GRAU,18.6
7,PIURA,SALA DE ORO DEL MUSEO MUNICIPAL,0.7142857142857143
7,PIURA,ZONA ARQUEOLÓGICA Y MUSEO DE SITIO NARIHUALÁ,26.0
7,PUNO,COMPLEJO ARQUEOLÓGICO DE SILLUSTANI,2163.5714285714284
7,PUNO,COMPLEJO ARQUEOLÓGICO Y MUSEO DE PUKARÁ,1077.142857142857
7,PUNO,ISLA AMANTANI DEL LAGO TITICACA,694.4285714285714
7,PUNO,ISLA TAQUILE DEL LAGO TITICACA,2031.5714285714287
7,PUNO,ISLA UROS DEL LAGO TITICACA,730.1428571428571
7,PUNO,MUSEO TEMPLO SAN JUAN DE LETRÁN,10.0
7,PUNO,RESERVA NACIONAL DEL TITICACA,2821.1428571428573
7,SAN MARTÃN,AGUAJAL RENACAL RÍO ROMERO SANTA ELENA,51.142857142857146
7,SAN MARTÃN,CATARATA DE AHUASHIYACU,216.28571428571428
7,SAN MARTÃN,CUEVA DE PALESTINA,13.285714285714286
7,SAN MARTÃN,LAGUNA AZUL - SAUCE,395.7142857142857
7,SAN MARTÃN,LOS BAÑOS TERMALES DE SAN MATEO,179.0
7,SAN MARTÃN,RECREO TURÍSTICO NACIENTE DE TIOYACU,150.28571428571428
7,SAN MARTÃN,RESERVA ECOLÓGICA TINGANA,40.285714285714285
7,TACNA,MUSEO DE PEAÑAS,1.7142857142857142
7,TACNA,MUSEO HISTÓRICO REGIONAL - TACNA,43.142857142857146
7,TUMBES,"MUSEO DE SITIO CABEZA DE VACA ""GRAN CHILIMASA""",10.285714285714286
7,TUMBES,PARQUE NACIONAL CERROS DE AMOTAPE,0.8571428571428571
7,TUMBES,SANTUARIO NACIONAL LOS MANGLARES DE TUMBES,10.714285714285714
7,UCAYALI,CATARATA SHAMBILLO,110.2
7,UCAYALI,PUENTE AGUAYTIA,161.4
7,UCAYALI,RECURSO TURÍSTICO DUCHA DEL DIABLO,186.8
7,UCAYALI,RECURSO TURÍSTICO LOS TOBOGANES,142.8
7,UCAYALI,RECURSO TURÍSTICO VELO DE LA NOVIA,634.5714285714286
7,UCAYALI,ZOOLÓGICO PARQUE NATURAL DE PUCALLPA,634.2857142857143
7,ÃNCASH,COMPLEJO ARQUEOLÓGICO DE PAÑAMARCA,2.4285714285714284
7,ÃNCASH,MONUMENTO ARQUEOLÓGICO CHAVÍN DE HUÁNTAR,321.57142857142856
7,ÃNCASH,MONUMENTO ARQUEOLÓGICO DE WILLKAWAIN,90.85714285714286
7,ÃNCASH,MUSEO ARQUEOLÓGICO DE ÁNCASH,192.28571428571428
7,ÃNCASH,"MUSEO REGIONAL DE CASMA ""MAX UHLE""",43.285714285714285
7,ÃNCASH,PARQUE NACIONAL HUASCARÁN,4799.571428571428
8,AMAZONAS,CAVERNA DE QUIOCTA,73.57142857142857
8,AMAZONAS,COMPLEJO ARQUEOLÓGICO DE KUÉLAP,550.0
8,AMAZONAS,LAS CATARATAS DE GOCTA,686.2857142857143
8,AMAZONAS,MUSEO DE LEYMEBAMBA,115.28571428571429
8,AMAZONAS,SITIO ARQUEOLÓGICO DE KARAJÍA,124.14285714285714
8,AMAZONAS,SITIO ARQUEOLÓGICO REVASH,101.42857142857143
8,APURÃMAC,CONJUNTO ARQUEOLÓGICO DE SAYWITE,3.5714285714285716
8,APURÃMAC,MUSEO ARQUEOLÓGICO ANTROPOLÓGICO DE APURÍMAC,0.42857142857142855
8,APURÃMAC,SANTUARIO NACIONAL DE AMPAY,57.57142857142857
8,AREQUIPA,MONASTERIO DE SANTA CATALINA,13842.285714285714
8,AREQUIPA,RESERVA NACIONAL DE SALINAS Y AGUADA BLANCA,51.857142857142854
8,AREQUIPA,RESERVA PAISAJÍSTICA SUB CUENCA DEL COTAHUASI,15.857142857142858
8,AREQUIPA,SANTUARIO NACIONAL LAGUNAS DE MEJÍA,3.857142857142857
8,AREQUIPA,VALLE DEL COLCA,11777.0
8,AYACUCHO,CENTRO ARQUEOLÓGICO INTIHUATANA,1.0
8,AYACUCHO,COMPLEJO ARQUEOLÓGICO DE WARI,46.142857142857146
8,AYACUCHO,MUSEO ARQUEÓLOGICO HIPÓLITO UNANUE,4.0
8,AYACUCHO,MUSEO DE SITIO DE QUINUA,3.0
8,AYACUCHO,RESERVA NACIONAL PAMPA GALERAS BARBARA DE A´CHILLE,12.666666666666666
8,AYACUCHO,SANTUARIO HISTÓRICO PAMPA DE AYACUCHO,114.57142857142857
8,CAJAMARCA,CENTRO ARQUEOLÓGICO VENTANILLAS DE OTUZCO,224.71428571428572
8,CAJAMARCA,COMPLEJO MONUMENTAL BELÉN,430.57142857142856
8,CAJAMARCA,MONUMENTO ARQUEOLÓGICO CUMBEMAYO,231.85714285714286
8,CAJAMARCA,SITIO ARQUEOLÓGICO KUNTUR WASI,18.142857142857142
8,CALLAO,MUSEO DE FORTALEZA DEL REAL FELIPE,73.71428571428571
8,CALLAO,"MUSEO NAVAL DEL PERÚ ""CAPITÁN DE NAVÍO JULIO JOSÉ ELÍAS MURGUÍA"" - SEDE CALLAO",40.142857142857146
8,CALLAO,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS - PALOMINO",692.0
8,CUSCO,CAMINO INKA CHACHABAMBA (KM. 104),2628.714285714286
8,CUSCO,CAMINO INKA INTIHUATANA KM. 122,7478.4
8,CUSCO,CAMINO INKA PISCACUCHO (KM. 82),3018.714285714286
8,CUSCO,CAMINO INKA QORYWAYRACHINA (KM. 88),95.28571428571429
8,CUSCO,CIUDAD INKA DE MACHUPICCHU,71522.0
8,CUSCO,COMPLEJO ARQUEOLÓGICO DE HUCHUY QOSQO,254.4
8,CUSCO,COMPLEJO ARQUEOLÓGICO DE MORAY,33274.857142857145
8,CUSCO,COMPLEJO ARQUEOLÓGICO DE TARAWASI,42.2
8,CUSCO,COMPLEJO ARQUEOLÓGICO DE TIPÓN,1679.2857142857142
8,CUSCO,EXPLANADA DE SAQSAYHUAMAN,35005.42857142857
8,CUSCO,LLAULLIPATA,16463.85714285714
8,CUSCO,MUSEO DE SITIO CHINCHERO,278.0
8,CUSCO,MUSEO DE SITIO MANUEL CHÁVEZ BALLÓN,1184.142857142857
8,CUSCO,MUSEO HISTÓRICO REGIONAL - CUSCO,4657.571428571428
8,CUSCO,PARQUE ARQUEOLÓGICO DE CHOQUEQUIRAO,396.7142857142857
8,CUSCO,PARQUE ARQUEOLÓGICO DE OLLANTAYTAMBO,44515.57142857143
8,CUSCO,PARQUE ARQUEOLÓGICO DE PIKILLAQTA,1419.5714285714287
8,CUSCO,PARQUE ARQUEOLÓGICO DE PISAQ,34909.71428571428
8,CUSCO,PARQUE ARQUEOLÓGICO DE RAQCHI,6835.428571428572
8,CUSCO,PUQRO,14492.42857142857
8,CUSCO,RUMIPUNKU,3855.4285714285716
8,CUSCO,SANTUARIO HISTÓRICO DE MACHUPICCHU,77264.71428571429
8,CUSCO,SAPANTIANA,678.0
8,CUSCO,SERVICIOS DE TREN INCA RAIL,46286.142857142855
8,CUSCO,SERVICIOS DE TRENES DE PERU RAIL,41735.333333333336
8,CUSCO,SITIO ARQUEOLÓGICO DE PUKAPUKARA,16726.428571428572
8,CUSCO,SITIO ARQUEOLÓGICO DE QENQO,20313.428571428572
8,CUSCO,SITIO ARQUEOLÓGICO DE TAMBOMACHAY,17284.571428571428
8,HUANCAVELICA,"MUSEO ARQUEOLÓGICO ""SAMUEL HUMBERTO ESPINOZA LOZANO""",0.5714285714285714
8,HUANCAVELICA,"MUSEO REGIONAL ""DANIEL HERNÁNDEZ MORILLO""",0.5714285714285714
8,HUÃNUCO,COMPLEJO ARQUEOLÓGICO HUÁNUCO PAMPA,16.857142857142858
8,HUÃNUCO,COMPLEJO ARQUEOLÓGICO KOTOSH,41.42857142857143
8,HUÃNUCO,PARQUE NACIONAL DE TINGO MARÍA (CUEVA DE LAS LECHUZAS),61.42857142857143
8,ICA,MIRADOR DE LAS LÍNEAS DE NASCA,3444.8571428571427
8,ICA,"MUSEO DE SITIO PARACAS ""JULIO C. TELLO""",264.0
8,ICA,MUSEO REGIONAL ADOLFO BERMÚDEZ JENKINS,395.42857142857144
8,ICA,RESERVA NACIONAL DE PARACAS,6219.571428571428
8,ICA,RESERVA NACIONAL SAN FERNANDO,35.142857142857146
8,ICA,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) ISLAS BALLESTAS",12462.142857142857
8,ICA,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) SAN JUAN",2.0
8,JUNÃN,MUSEO DE SITIO Y SANTUARIO DE WARIWILCA,4.285714285714286
8,JUNÃN,MUSEO REGIONAL DE ARQUEOLOGÍA DE JUNÍN,0.0
8,JUNÃN,SANTUARIO HISTÓRICO DE CHACAMARCA,0.0
8,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA ARCO IRIS,176.0
8,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA DEL SOL Y DE LA LUNA,1236.5714285714287
8,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA EL BRUJO,357.0
8,LA LIBERTAD,MUSEO DE SITIO CHAN CHAN,450.42857142857144
8,LA LIBERTAD,"PALACIO NIKÁN ""CASA DEL CENTRO""",789.0
8,LAMBAYEQUE,MUSEO DE SITIO DE TÚCUME,234.28571428571428
8,LAMBAYEQUE,MUSEO DE SITIO HUACA CHOTUNA-CHORNACAP,5.142857142857143
8,LAMBAYEQUE,MUSEO DE SITIO HUACA RAJADA SIPÁN,170.0
8,LAMBAYEQUE,MUSEO DE TUMBAS REALES DEL SEÑOR DE SIPÁN,804.2857142857143
8,LAMBAYEQUE,MUSEO NACIONAL DE ARQUEOLOGÍA Y ETNOGRAFÍA HEINRICH BRÜNING,190.42857142857142
8,LAMBAYEQUE,MUSEO NACIONAL DE SICÁN,82.85714285714286
8,LAMBAYEQUE,REFUGIO DE VIDA SILVESTRE DE LAQUIPAMPA,0.5
8,LAMBAYEQUE,SANTUARIO HISTÓRICO BOSQUE DE PÓMAC,49.0
8,LIMA,CASA MUSEO JOSÉ CARLOS MARIÁTEGUI,21.571428571428573
8,LIMA,CENTRO TURÍSTICO CASTILLO DE CHANCAY,0.0
8,LIMA,CIRCUITO MÁGICO DEL AGUA DEL PARQUE DE LA RESERVA,8134.285714285715
8,LIMA,CIUDAD SAGRADA DE CARAL,158.14285714285714
8,LIMA,COMPLEJO ARQUEOLÓGICO MATEO SALADO,46.285714285714285
8,LIMA,"LUGAR DE LA MEMORIA, LA TOLERANCIA Y LA INCLUSIÓN SOCIAL",657.7142857142857
8,LIMA,MUSEO DE ARTE ITALIANO,73.85714285714286
8,LIMA,MUSEO DE LA NACIÓN,375.5
8,LIMA,MUSEO DE LOS COMBATIENTES DEL MORRO DE ARICA,2.6666666666666665
8,LIMA,"MUSEO DE SITIO ""EL MIRADOR DEL CERRO SAN CRISTÓBAL""",3.5714285714285716
8,LIMA,MUSEO DE SITIO ANDRÉS AVELINO CÁCERES,0.0
8,LIMA,MUSEO DE SITIO ARTURO JIMÉMEZ BORJA - PURUCHUCO,7.285714285714286
8,LIMA,MUSEO DE SITIO HUACA PUCLLANA,8169.714285714285
8,LIMA,MUSEO DE SITIO HUALLAMARCA,490.57142857142856
8,LIMA,MUSEO DE SITIO PACHACAMAC,1735.142857142857
8,LIMA,MUSEO DEL EJÉRCITO CONTEMPORÁNEO CHAVÍN DE HUÁNTAR,0.0
8,LIMA,MUSEO NACIONAL DE ARQUEOLOGÍA,804.7142857142857
8,LIMA,MUSEO NACIONAL DE LA CULTURA PERUANA,35.285714285714285
8,LIMA,MUSEO NAVAL CASA GRAU,63.0
8,LIMA,REFUGIO DE VIDA SILVESTRE PANTANOS DE VILLA,54.57142857142857
8,LIMA,RESERVA NACIONAL DE LACHAY,78.42857142857143
8,LIMA,RESERVA PAISAJÍSTICA NOR YAUYOS - COCHAS,329.85714285714283
8,LIMA,ZONA ARQUEOLÓGICA DE HUAYCÁN DE CIENEGUILLA,16.571428571428573
8,LORETO,COMPLEJO TURÍSTICO DE QUISTOCOCHA,68.28571428571429
8,LORETO,MUSEO AMÉRICA,0.0
8,LORETO,RESERVA ALLPAHUAYO-MISHANA,27.285714285714285
8,LORETO,RESERVA NACIONAL DE PACAYA SAMIRIA,789.5714285714286
8,LORETO,ZONA RESERVADA SIERRA DIVISOR,12.428571428571429
8,MADRE DE DIOS,PARQUE NACIONAL DEL MANU,258.2857142857143
8,MADRE DE DIOS,RESERVA NACIONAL DE TAMBOPATA,5127.857142857143
8,MOQUEGUA,MUSEO CONTISUYO,22.571428571428573
8,MOQUEGUA,"RESERVA NACIONAL DE ISLAS, ISLOTES Y PUNTAS GUANERAS-PUNTA COLES",3.857142857142857
8,PASCO,PARQUE NACIONAL YANACHAGA CHEMILLÉN,17.571428571428573
8,PASCO,SANTUARIO NACIONAL DE HUAYLLAY,17.714285714285715
8,PIURA,CASA MUSEO GRAN ALMIRANTE GRAU,23.8
8,PIURA,SALA DE ORO DEL MUSEO MUNICIPAL,1.7142857142857142
8,PIURA,ZONA ARQUEOLÓGICA Y MUSEO DE SITIO NARIHUALÁ,26.571428571428573
8,PUNO,COMPLEJO ARQUEOLÓGICO DE SILLUSTANI,2806.5714285714284
8,PUNO,COMPLEJO ARQUEOLÓGICO Y MUSEO DE PUKARÁ,1701.7142857142858
8,PUNO,ISLA AMANTANI DEL LAGO TITICACA,673.5714285714286
8,PUNO,ISLA TAQUILE DEL LAGO TITICACA,2491.714285714286
8,PUNO,ISLA UROS DEL LAGO TITICACA,766.8571428571429
8,PUNO,MUSEO TEMPLO SAN JUAN DE LETRÁN,11.571428571428571
8,PUNO,RESERVA NACIONAL DEL TITICACA,3165.0
8,SAN MARTÃN,AGUAJAL RENACAL RÍO ROMERO SANTA ELENA,34.714285714285715
8,SAN MARTÃN,CATARATA DE AHUASHIYACU,258.57142857142856
8,SAN MARTÃN,CUEVA DE PALESTINA,12.285714285714286
8,SAN MARTÃN,LAGUNA AZUL - SAUCE,329.1666666666667
8,SAN MARTÃN,LOS BAÑOS TERMALES DE SAN MATEO,145.14285714285714
8,SAN MARTÃN,RECREO TURÍSTICO NACIENTE DE TIOYACU,106.42857142857143
8,SAN MARTÃN,RESERVA ECOLÓGICA TINGANA,32.42857142857143
8,TACNA,MUSEO DE PEAÑAS,1.1428571428571428
8,TACNA,MUSEO HISTÓRICO REGIONAL - TACNA,21.571428571428573
8,TUMBES,"MUSEO DE SITIO CABEZA DE VACA ""GRAN CHILIMASA""",4.571428571428571
8,TUMBES,PARQUE NACIONAL CERROS DE AMOTAPE,1.8571428571428572
8,TUMBES,SANTUARIO NACIONAL LOS MANGLARES DE TUMBES,4.285714285714286
8,UCAYALI,CATARATA SHAMBILLO,25.2
8,UCAYALI,PUENTE AGUAYTIA,57.4
8,UCAYALI,RECURSO TURÍSTICO DUCHA DEL DIABLO,57.6
8,UCAYALI,RECURSO TURÍSTICO LOS TOBOGANES,59.0
8,UCAYALI,RECURSO TURÍSTICO VELO DE LA NOVIA,217.14285714285714
8,UCAYALI,ZOOLÓGICO PARQUE NATURAL DE PUCALLPA,395.7142857142857
8,ÃNCASH,COMPLEJO ARQUEOLÓGICO DE PAÑAMARCA,3.142857142857143
8,ÃNCASH,MONUMENTO ARQUEOLÓGICO CHAVÍN DE HUÁNTAR,341.2857142857143
8,ÃNCASH,MONUMENTO ARQUEOLÓGICO DE WILLKAWAIN,80.0
8,ÃNCASH,MUSEO ARQUEOLÓGICO DE ÁNCASH,191.42857142857142
8,ÃNCASH,"MUSEO REGIONAL DE CASMA ""MAX UHLE""",49.714285714285715
8,ÃNCASH,PARQUE NACIONAL HUASCARÁN,5232.714285714285
9,AMAZONAS,CAVERNA DE QUIOCTA,71.42857142857143
9,AMAZONAS,COMPLEJO ARQUEOLÓGICO DE KUÉLAP,402.0
9,AMAZONAS,LAS CATARATAS DE GOCTA,564.1428571428571
9,AMAZONAS,MUSEO DE LEYMEBAMBA,99.28571428571429
9,AMAZONAS,SITIO ARQUEOLÓGICO DE KARAJÍA,88.0
9,AMAZONAS,SITIO ARQUEOLÓGICO REVASH,72.0
9,APURÃMAC,CONJUNTO ARQUEOLÓGICO DE SAYWITE,7.285714285714286
9,APURÃMAC,MUSEO ARQUEOLÓGICO ANTROPOLÓGICO DE APURÍMAC,7.571428571428571
9,APURÃMAC,SANTUARIO NACIONAL DE AMPAY,7.857142857142857
9,AREQUIPA,MONASTERIO DE SANTA CATALINA,11366.57142857143
9,AREQUIPA,RESERVA NACIONAL DE SALINAS Y AGUADA BLANCA,50.714285714285715
9,AREQUIPA,RESERVA PAISAJÍSTICA SUB CUENCA DEL COTAHUASI,19.571428571428573
9,AREQUIPA,SANTUARIO NACIONAL LAGUNAS DE MEJÍA,5.428571428571429
9,AREQUIPA,VALLE DEL COLCA,11005.857142857143
9,AYACUCHO,CENTRO ARQUEOLÓGICO INTIHUATANA,1.2857142857142858
9,AYACUCHO,COMPLEJO ARQUEOLÓGICO DE WARI,26.714285714285715
9,AYACUCHO,MUSEO ARQUEÓLOGICO HIPÓLITO UNANUE,3.5714285714285716
9,AYACUCHO,MUSEO DE SITIO DE QUINUA,3.7142857142857144
9,AYACUCHO,RESERVA NACIONAL PAMPA GALERAS BARBARA DE A´CHILLE,15.142857142857142
9,AYACUCHO,SANTUARIO HISTÓRICO PAMPA DE AYACUCHO,90.14285714285714
9,CAJAMARCA,CENTRO ARQUEOLÓGICO VENTANILLAS DE OTUZCO,140.57142857142858
9,CAJAMARCA,COMPLEJO MONUMENTAL BELÉN,232.14285714285714
9,CAJAMARCA,MONUMENTO ARQUEOLÓGICO CUMBEMAYO,185.0
9,CAJAMARCA,SITIO ARQUEOLÓGICO KUNTUR WASI,9.0
9,CALLAO,MUSEO DE FORTALEZA DEL REAL FELIPE,69.57142857142857
9,CALLAO,"MUSEO NAVAL DEL PERÚ ""CAPITÁN DE NAVÍO JULIO JOSÉ ELÍAS MURGUÍA"" - SEDE CALLAO",34.285714285714285
9,CALLAO,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS - PALOMINO",527.0
9,CUSCO,CAMINO INKA CHACHABAMBA (KM. 104),2458.285714285714
9,CUSCO,CAMINO INKA INTIHUATANA KM. 122,7157.6
9,CUSCO,CAMINO INKA PISCACUCHO (KM. 82),2997.0
9,CUSCO,CAMINO INKA QORYWAYRACHINA (KM. 88),142.42857142857142
9,CUSCO,CIUDAD INKA DE MACHUPICCHU,72146.28571428571
9,CUSCO,COMPLEJO ARQUEOLÓGICO DE HUCHUY QOSQO,170.4
9,CUSCO,COMPLEJO ARQUEOLÓGICO DE MORAY,28057.571428571428
9,CUSCO,COMPLEJO ARQUEOLÓGICO DE TARAWASI,44.2
9,CUSCO,COMPLEJO ARQUEOLÓGICO DE TIPÓN,1570.5714285714287
9,CUSCO,EXPLANADA DE SAQSAYHUAMAN,30694.14285714286
9,CUSCO,LLAULLIPATA,14860.0
9,CUSCO,MUSEO DE SITIO CHINCHERO,297.75
9,CUSCO,MUSEO DE SITIO MANUEL CHÁVEZ BALLÓN,1001.4285714285714
9,CUSCO,MUSEO HISTÓRICO REGIONAL - CUSCO,4585.857142857143
9,CUSCO,PARQUE ARQUEOLÓGICO DE CHOQUEQUIRAO,366.2857142857143
9,CUSCO,PARQUE ARQUEOLÓGICO DE OLLANTAYTAMBO,36441.28571428572
9,CUSCO,PARQUE ARQUEOLÓGICO DE PIKILLAQTA,1430.4285714285713
9,CUSCO,PARQUE ARQUEOLÓGICO DE PISAQ,27642.85714285714
9,CUSCO,PARQUE ARQUEOLÓGICO DE RAQCHI,6008.714285714285
9,CUSCO,PUQRO,11716.42857142857
9,CUSCO,RUMIPUNKU,3988.714285714286
9,CUSCO,SANTUARIO HISTÓRICO DE MACHUPICCHU,77744.0
9,CUSCO,SAPANTIANA,451.5
9,CUSCO,SERVICIOS DE TREN INCA RAIL,41089.57142857143
9,CUSCO,SERVICIOS DE TRENES DE PERU RAIL,39965.333333333336
9,CUSCO,SITIO ARQUEOLÓGICO DE PUKAPUKARA,13133.714285714286
9,CUSCO,SITIO ARQUEOLÓGICO DE QENQO,19496.714285714286
9,CUSCO,SITIO ARQUEOLÓGICO DE TAMBOMACHAY,15237.714285714286
9,HUANCAVELICA,"MUSEO ARQUEOLÓGICO ""SAMUEL HUMBERTO ESPINOZA LOZANO""",0.5714285714285714
9,HUANCAVELICA,"MUSEO REGIONAL ""DANIEL HERNÁNDEZ MORILLO""",0.0
9,HUÃNUCO,COMPLEJO ARQUEOLÓGICO HUÁNUCO PAMPA,9.142857142857142
9,HUÃNUCO,COMPLEJO ARQUEOLÓGICO KOTOSH,18.142857142857142
9,HUÃNUCO,PARQUE NACIONAL DE TINGO MARÍA (CUEVA DE LAS LECHUZAS),43.57142857142857
9,ICA,MIRADOR DE LAS LÍNEAS DE NASCA,2373.8571428571427
9,ICA,"MUSEO DE SITIO PARACAS ""JULIO C. TELLO""",278.2857142857143
9,ICA,MUSEO REGIONAL ADOLFO BERMÚDEZ JENKINS,370.42857142857144
9,ICA,RESERVA NACIONAL DE PARACAS,5582.571428571428
9,ICA,RESERVA NACIONAL SAN FERNANDO,21.285714285714285
9,ICA,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) ISLAS BALLESTAS",10373.57142857143
